382792,4.0
463345,5.0
442256,4.0
449683,5.0
471613,5.0
397286,5.0
472669,5.0
478967,5.0
303634,4.0
372849,5.0
322326,3.3
487686,5.0
441115,4.0
398270,5.0
430390,5.0
459194,5.0
449465,3.3
326744,3.7
483986,2.7
350430,5.0
362894,5.0
388865,5.0
329490,5.0
438147,5.0
473414,5.0
476701,5.0
473555,3.7
363820,5.0
339966,5.0
428390,5.0
320410,3.0
346123,5.0
312369,5.0
480349,5.0
349523,4.0
400226,3.3
391692,5.0
361057,4.0
464180,5.0
319790,5.0
399156,3.3
498592,4.0
408211,3.7
466759,5.0
457185,3.0
473551,5.0
469722,4.0
447964,5.0
439496,4.0
350220,4.0
351442,5.0
412486,5.0
477027,2.0
351204,4.0
340982,5.0
389603,4.0
320544,5.0
354338,3.0
479102,5.0
394789,3.3
303398,4.0
390158,5.0
462418,3.3
328876,5.0
322816,4.0
396095,4.0
318229,5.0
314145,5.0
391799,3.3
385596,4.0
387778,1.3
305909,3.0
348859,4.0
377404,4.0
322730,5.0
304671,4.0
353855,5.0
358158,3.7
360534,5.0
340042,5.0
478122,3.3
352683,5.0
386674,5.0
430071,4.0
333426,5.0
483112,5.0
310488,5.0
460813,5.0
408613,5.0
361748,5.0
473262,3.7
374457,5.0
305159,5.0
302385,5.0
396901,5.0
381324,4.0
331232,4.0
346841,3.7
383482,3.7
386634,5.0
321618,5.0
391672,4.0
452635,5.0
354806,5.0
306465,5.0
474323,5.0
465818,5.0
392177,4.0
329141,5.0
343333,5.0
388444,5.0
472394,5.0
479711,3.0
411510,4.0
497933,5.0
492688,3.3
378524,4.0
466344,3.7
456201,5.0
371780,4.0
437490,5.0
367112,5.0
345420,5.0
350897,4.0
305152,5.0
420768,5.0
389466,4.0
387496,5.0
379952,5.0
401665,4.0
375312,5.0
414751,5.0
377229,5.0
382525,5.0
434037,5.0
313680,5.0
354394,5.0
479619,4.0
343217,5.0
450288,5.0
394161,3.3
470382,5.0
433363,3.7
413560,5.0
413038,5.0
388948,5.0
423799,5.0
476541,4.0
329259,3.3
413380,5.0
469700,5.0
467669,5.0
497971,4.0
302570,5.0
442612,5.0
337628,4.0
455314,4.0
325597,5.0
339293,5.0
455881,4.0
379168,3.3
385758,4.0
416910,3.7
476113,5.0
316431,4.0
413596,4.0
459859,5.0
461312,5.0
458397,4.0
424465,3.7
470164,4.0
357748,4.0
338262,4.0
423314,3.3
432594,5.0
368385,4.0
320807,5.0
323552,5.0
303047,5.0
482137,5.0
300386,3.7
397407,4.0
338333,5.0
345868,3.7
455936,3.7
308074,4.0
427990,3.0
331999,2.3
360181,5.0
365005,5.0
301929,3.7
401383,4.0
491074,5.0
437520,5.0
333584,5.0
385672,4.0
394994,5.0
476951,5.0
316308,4.0
452057,5.0
310735,3.7
341439,4.0
429901,4.0
339165,4.0
474604,5.0
382348,4.0
374932,5.0
336993,3.3
343249,5.0
339294,5.0
483031,3.7
466624,5.0
377126,3.7
477156,3.7
474676,3.7
307315,5.0
453787,4.0
485923,4.0
411231,5.0
486368,5.0
481467,3.7
459666,4.0
343673,4.0
374337,4.0
333224,5.0
439279,4.0
410003,3.0
491858,5.0
370155,5.0
414953,4.0
380684,5.0
389892,3.3
400967,5.0
451512,5.0
425317,5.0
397307,5.0
375966,3.3
424787,4.0
408748,3.7
388431,5.0
427461,5.0
333718,5.0
494713,3.7
387257,4.0
352309,5.0
418266,5.0
339471,3.3
427984,5.0
458573,3.0
339994,5.0
426652,4.0
346030,4.0
448208,5.0
366509,5.0
413824,5.0
322561,4.0
321881,3.7
324382,4.0
339326,5.0
327745,4.0
410191,3.7
467658,5.0
424153,3.3
367980,4.0
456651,5.0
490364,4.0
351327,5.0
331520,3.7
328660,3.7
470697,3.7
430614,4.0
424179,5.0
462537,3.3
342489,3.0
350864,5.0
340632,5.0
325130,5.0
435543,4.0
433145,4.0
365077,5.0
425746,5.0
330132,3.7
365626,5.0
384286,5.0
486011,5.0
401853,5.0
432088,3.7
410444,4.0
359663,5.0
335226,4.0
328339,4.0
426073,3.3
403500,2.3
403752,3.0
343657,4.0
460961,5.0
325430,3.7
421751,4.0
310814,4.0
450878,4.0
353956,5.0
349253,4.0
353777,5.0
474904,5.0
428674,5.0
484822,4.0
403597,3.3
395556,4.0
405379,4.0
391551,5.0
474070,3.7
320165,3.7
331686,5.0
486492,3.7
412343,4.0
411823,5.0
404777,4.0
482229,4.0
300928,5.0
353008,5.0
403467,3.7
461101,4.0
421608,3.7
351763,4.0
409638,2.7
381692,3.7
417714,4.0
308078,4.0
389781,5.0
370004,5.0
388334,5.0
401499,3.3
439620,5.0
374837,4.0
493864,4.0
483989,5.0
434992,4.0
401322,3.3
361940,5.0
475343,5.0
466633,4.0
384755,5.0
413912,4.0
412479,4.0
401438,2.7
437009,3.7
349501,5.0
310787,3.0
404656,5.0
316277,5.0
412201,3.3
392561,3.7
475241,2.3
339485,5.0
410902,5.0
436371,3.7
480559,3.0
345400,5.0
417154,3.7
301041,5.0
378744,5.0
460288,2.7
493292,4.0
324547,5.0
419549,5.0
378878,5.0
459003,4.0
309404,5.0
410720,5.0
387625,5.0
366465,5.0
316367,4.0
332360,5.0
412451,5.0
459395,5.0
351670,3.7
411090,5.0
410055,4.0
468728,5.0
352876,5.0
371440,4.0
369683,5.0
352491,5.0
409891,5.0
346343,4.0
410497,5.0
457573,5.0
356638,3.7
435389,5.0
359723,3.7
328967,5.0
351922,4.0
499911,5.0
374730,3.0
458343,5.0
469210,5.0
342172,5.0
317373,4.0
300025,5.0
306197,4.0
453060,4.0
482390,5.0
496576,4.0
463539,3.7
480236,4.0
331420,5.0
487184,4.0
433395,5.0
486979,4.0
438222,4.0
413107,5.0
491491,5.0
378208,3.7
336011,5.0
482663,4.0
476199,2.3
374825,5.0
399652,3.3
309331,4.0
494667,5.0
498495,5.0
366468,5.0
486907,5.0
468390,5.0
463615,5.0
381744,5.0
492621,3.3
327543,5.0
380816,3.7
347460,5.0
347437,5.0
347254,5.0
433193,4.0
429677,4.0
404291,5.0
495087,3.3
339578,3.7
499222,5.0
431174,4.0
410517,5.0
417879,5.0
336862,4.0
473320,4.0
374420,4.0
413314,5.0
414026,5.0
389343,5.0
339340,4.0
308733,4.0
461856,5.0
496913,4.0
353861,3.0
374053,5.0
485949,3.7
336716,3.7
449803,5.0
494147,4.0
360938,4.0
333246,5.0
383200,5.0
497348,5.0
390780,5.0
328350,4.0
436687,3.3
426790,5.0
459427,5.0
361280,4.0
358099,5.0
330956,5.0
396924,4.0
485022,4.0
388022,5.0
474949,5.0
459816,5.0
438559,4.0
345810,3.3
424699,5.0
335213,5.0
426664,3.0
309167,4.0
373286,4.0
387766,3.7
395326,5.0
477541,5.0
464542,3.7
494317,4.0
376831,5.0
368170,3.0
465041,4.0
336958,4.0
383698,4.0
335220,5.0
307784,5.0
311408,4.0
405588,5.0
411121,5.0
344032,3.0
348209,4.0
339495,4.0
305256,5.0
367746,4.0
398405,4.0
458511,5.0
397734,3.7
379569,5.0
413920,5.0
422054,4.0
402309,5.0
419864,4.0
362295,2.7
425780,5.0
446366,4.0
366600,3.7
444353,4.0
453474,5.0
337052,5.0
443543,5.0
457975,5.0
494905,4.0
309456,4.0
491174,5.0
373155,4.0
337556,5.0
380896,5.0
426830,5.0
483466,2.7
388723,5.0
456826,3.3
480107,3.7
410189,3.7
309155,5.0
339826,5.0
434106,3.7
368414,5.0
356897,5.0
361634,5.0
393363,3.3
345834,5.0
332051,3.7
361632,5.0
486243,3.7
481816,2.3
384294,3.7
407487,5.0
345805,4.0
343749,3.7
328722,3.7
305198,5.0
488844,5.0
453017,4.0
314370,4.0
469278,3.3
359838,4.0
451375,4.0
394872,5.0
402984,5.0
408749,5.0
350018,5.0
348331,4.0
461845,3.0
303197,5.0
376972,5.0
327435,5.0
387563,5.0
455085,5.0
493483,3.0
352553,3.7
327980,5.0
379387,3.7
321417,3.7
368042,5.0
414610,5.0
472569,4.0
425130,5.0
309834,5.0
387243,4.0
438358,5.0
445890,5.0
337751,3.7
310674,3.7
472254,5.0
376933,5.0
438840,4.0
496080,4.0
326003,3.3
331989,4.0
450976,4.0
341560,5.0
432357,3.7
347856,5.0
363736,4.0
368174,3.3
413542,5.0
464721,4.0
431332,3.7
314091,3.7
381944,4.0
388246,3.7
422073,4.0
428286,3.7
370496,5.0
451708,3.7
395498,3.7
425635,3.0
402824,4.0
413143,3.7
354628,4.0
380160,5.0
443969,4.0
428999,5.0
462171,4.0
438072,5.0
